"cell100","link_occ_intercept_mean","link_occ_intercept_q025","link_occ_intercept_q975","MWMT_effect_mean","MWMT_effect_q025","MWMT_effect_q975","MCMT_effect_mean","MCMT_effect_q025","MCMT_effect_q975","x","y","lon","lat"
131,-3.10761401532886,-6.31523762839842,-0.121448520016972,-0.179577670345247,-1.40344682229925,1.05715055723939,-4.76189260805001,-9.56988660824314,-0.584470310921677,NA,NA,-113.648066778663,45.3257936135533
132,-1.41375944495773,-4.49635769637029,1.63057371687005,-0.298696333660377,-1.2751860907684,0.714194968223079,-4.38856856306885,-9.05934917240285,-0.348559393176374,NA,NA,-112.390832534202,45.486034168998
133,1.15972613423215,-1.73830667190266,4.4138028716973,0.92986300251898,-0.147731741676108,2.10170779036645,-3.66264585030272,-7.48801063680442,-0.335147988775755,NA,NA,-111.127777763629,45.6345844219682
134,-0.144143627556909,-4.173136594598,4.17865370079257,1.14749751758731,-1.93304095972064,4.37944494475282,-3.22802260487999,-8.32498105600113,1.44767685755144,NA,NA,-109.859311193903,45.7713506492328
135,-1.08329449909288,-5.54533809213933,3.60649364049186,0.844798494136643,-2.69527506020026,4.47351677161952,-2.6313321015887,-8.08804226956946,2.51262314777278,NA,NA,-108.585852969427,45.8962493314652
136,-1.82652136328385,-6.62920144484149,3.04837243884522,0.53294670223493,-3.25308253850758,4.37279390577948,-2.20693894223275,-7.82349184479835,3.21614222077681,NA,NA,-107.307828686632,46.0092000026633
137,-2.47503128914177,-7.4976097563407,2.56399279767553,0.262969784616005,-3.69630535764919,4.22569256907592,-1.91759357836135,-7.67485809567451,3.66612778277678,NA,NA,-106.025684210415,46.1101359792789
138,-3.07719553593881,-8.32100087941431,2.07683240245983,0.0376521775138625,-4.08317332216745,4.09504871335953,-1.72905149030339,-7.49770565943068,3.92027406426575,NA,NA,-104.739862177153,46.1989853468259
139,-3.64830680078749,-8.97878334236468,1.59368488193418,-0.155860213712611,-4.33549414831014,3.95366621484469,-1.58645199057485,-7.34697258788005,4.08846200868962,NA,NA,-103.45082176241,46.2756917970743
140,-4.1845102746165,-9.58027368201955,1.07051176532574,-0.325858565633804,-4.54612860254859,3.77511599693688,-1.48185611491123,-7.16291000544263,4.10457721157568,NA,NA,-102.159030811349,46.340206393226
141,-4.71802081191997,-10.1707522327238,0.588314458099948,-0.470106783535941,-4.66531336348892,3.63462779240874,-1.41708109273147,-6.95242355918639,4.0564182870032,NA,NA,-100.864959980772,46.3924895008005
142,-5.24553284945667,-10.7328016864117,0.0153221456704064,-0.595120469721045,-4.77198135730724,3.47674495263999,-1.40064050501111,-6.78166167897566,3.91379231622425,NA,NA,-99.5690776844766,46.432502303479
143,-5.7910276570544,-11.2588987762766,-0.59000590397674,-0.680615620844768,-4.77397118121695,3.27915677393522,-1.39674317334984,-6.55733185630301,3.71764481522905,NA,NA,-98.2718678498018,46.4602195498466
144,-6.3977908912247,-11.8466346036304,-1.25866464058524,-0.707162872620206,-4.64293149619611,3.12693752280591,-1.29978018075283,-6.19169883849964,3.53948046491193,NA,NA,-96.9738104943814,46.4756267578932
145,-7.13880071745247,-12.5869250376181,-2.18665951265538,-0.762523067471699,-4.64153381313977,2.98111150011549,-0.978775544762642,-5.61961885445514,3.60924511072517,NA,NA,-95.6753878946385,46.4787090203694
146,-7.97231724321594,-13.2333972804288,-3.34091377445829,-1.03764946834209,-4.69605236797805,2.45561035415431,-0.335186878861726,-3.75095048528307,3.21400051386343,NA,NA,-94.37708991207,46.46946472606
147,-9.27774485563668,-14.5238271076395,-4.83308603265717,-1.50881065839156,-5.20671542452815,1.95395719837015,0.962958132438754,-2.52612924258027,4.84204714216332,NA,NA,-93.0793945823607,46.4479012479532
148,-10.0014733375187,-15.0658478670357,-5.79361998630717,-1.88208260279564,-5.52014954685353,1.45275948550458,0.578092627466483,-2.90279465874375,4.40052209716902,NA,NA,-91.7827876393318,46.4140315360846
149,-9.07858406214114,-13.4431181357054,-5.34031750598404,-2.32205257827187,-5.97272565864613,1.00931012669869,-2.26350898683184,-5.66049151519011,0.967865761154535,NA,NA,-90.4877530431245,46.3678791065479
150,-7.96101232677407,-12.0982484567059,-4.37590749258675,-3.21357738964005,-7.1754299694785,0.260669418818352,-3.28486396785229,-6.45009683730493,-0.458620479808142,NA,NA,-89.1947610865324,46.3094729286813
151,-8.06188334144902,-11.4950371243392,-5.05241819474108,-4.29061505477609,-7.93634788916518,-1.09074170905594,-6.15125994320195,-9.0891442200612,-3.5552147719837,NA,NA,-87.9042890182078,46.2388545353684
152,-8.2759379055688,-11.5282950020869,-5.62874438771792,-2.24578469643468,-5.75466664417808,1.0776678344361,-5.10640678552605,-10.1458990286189,-0.40114535476906,NA,NA,-86.6168021709846,46.1560692563891
153,-7.06563560360329,-9.97797800473699,-4.56830911761238,-0.355990529118445,-3.82817560260925,3.02327952164871,-4.95273671495876,-9.949377422595,-0.259446801204677,NA,NA,-85.3327636130219,46.0611724898309
154,-7.55634463245912,-10.8843396761847,-4.56977824866324,1.11547310403737,-1.67394480905818,4.14065943066737,-5.31412933369984,-9.40160189917345,-1.59850728565664,NA,NA,-84.0526239826261,45.9542234016105
155,-7.42653893265929,-13.2689588631419,-2.10105285381487,0.460095452254978,-4.13098243845071,5.22132280321936,-4.69417242496153,-11.5283681935696,1.74434174828002,NA,NA,-82.7768223819586,45.835290432552
156,-6.52075367460725,-10.8747819349005,-2.65355918996525,0.151075624324783,-1.64387587694145,2.08255082639622,-2.9147730699082,-7.92079365928841,1.76970341166659,NA,NA,-75.2368900936172,44.8746780255005
157,-5.64063305261725,-8.65245471312902,-2.86032777966176,-1.19889641734202,-3.03829712142988,0.462999387197113,-2.22758811971214,-6.3717318614588,1.73848795277473,NA,NA,-74.0030716676134,44.6743054964555
158,-5.21083611352174,-7.52813615809114,-3.17529348105724,-0.898273862564239,-2.13671391301581,0.262067808879278,-4.55918555936158,-7.2894267728798,-2.15855769485832,NA,NA,-72.7767576013691,44.4627145573286
159,-2.13012121360876,-3.4580736598417,-0.880391650356246,-0.434416881539666,-1.10824052255292,0.243691014432321,-3.48955674933083,-5.7490675620506,-1.41681945702942,NA,NA,-71.5582842479757,44.2400196661519
160,-1.99349026541013,-4.5059788315139,0.297142878388796,-2.35063149473281,-4.57884647226441,-0.287900460791516,-4.74254652847821,-8.45267067837004,-1.69246677277977,NA,NA,-70.3479740989494,44.006344721543
161,-2.38645331418503,-6.41100780144631,1.33296300180857,-1.79043026692211,-5.7324952102448,1.4446880417869,-3.74525710307584,-9.11718092121172,0.833181983101158,NA,NA,-69.1461340352417,43.7618125284244
162,-3.41176951971059,-10.4850468227657,3.34124100760006,0.624766470092415,-4.67105354614918,5.92250252098957,-3.89810887625815,-11.850463806243,3.67619250945457,NA,NA,-124.276589711141,42.5196635197032
163,-3.44727772066114,-9.85776042629778,2.64750443735667,0.653395061475461,-3.99851277441216,5.32661740176403,-3.9973816721194,-11.1739004838077,2.69486280285861,NA,NA,-123.101354873406,42.7766750863451
164,-3.50619936725376,-9.51363670091983,2.18165395002043,0.687983283287921,-3.60227015335165,5.05859301609024,-4.11539233579209,-10.8351841114608,2.13403703240481,NA,NA,-121.917537271614,43.0231200318388
165,-3.5868643294368,-9.33427427713321,1.85914059333076,0.711402924130674,-3.30937219273156,4.76635671023436,-4.28645931238972,-10.6233404505282,1.58244970538906,NA,NA,-120.72541232373,43.2588809867614
166,-3.70978968051732,-9.13195038731563,1.45869105495373,0.7406530613009,-2.99184862732308,4.56168112871566,-4.5374046955631,-10.5496989455163,0.961850819648131,NA,NA,-119.52527433195,43.4838385763568
