cell50,x50,y50,lon,lat
3126,1200000,885000,-83.4636905185922,30.3275416737866
3138,-500000,835000,-101.219832396652,30.4673578484418
3140,-400000,835000,-100.177379583038,30.5118461968118
3153,250000,835000,-93.3881172947664,30.5600604596642
3210,1050000,785000,-85.1349044386975,29.5991431680661
3243,500000,735000,-90.8368316475728,29.5675925175403
3264,-50000,685000,-96.5140287215311,29.2377822521138
3265,0,685000,-96.0000043735499,29.2390035627324
3284,-300000,635000,-99.0665280002855,28.7436436301357
3318,-250000,535000,-98.528519887574,27.8524702954439
76,-1650000,2935000,-118.017514067676,47.68134777365
85,-1200000,2935000,-112.14829449756,48.4959417518997
114,-1650000,2885000,-117.866704919148,47.2408178782891
118,-1450000,2885000,-115.293161243123,47.6297603798853
139,-400000,2885000,-101.390806404747,48.8673844104542
160,-1900000,2835000,-120.869453525473,46.2532878405927
163,-1750000,2835000,-118.984781159526,46.5903908802944
188,-500000,2835000,-102.687141004958,48.3560695435567
190,-400000,2835000,-101.352891440655,48.4135621124951
191,-350000,2835000,-100.684939981041,48.4375354833297
204,300000,2835000,-91.9834602721287,48.4583175724916
205,400000,2835000,-90.6471165275859,48.4135638055177
211,2150000,2835000,-68.0339922602737,45.6352042746021
220,-1850000,2785000,-120.080888987401,45.9323201204755
279,-2050000,2735000,-122.381610451635,45.0259975067049
308,-600000,2735000,-103.907806140899,47.3827812200939
314,-300000,2735000,-99.9607593580472,47.5522594231968
324,200000,2735000,-93.3586432756584,47.5837062006271
355,-1450000,2685000,-114.774428189128,45.8598698483463
362,-1100000,2685000,-110.321492639281,46.4065460013088
363,-1050000,2685000,-109.67968083317,46.4727568614002
374,-500000,2685000,-102.549113998863,47.0006697792495
375,-450000,2685000,-101.895975389504,47.0302354303254
377,-350000,2685000,-100.588086898593,47.0800669034272
384,0,2685000,-96.0000014210416,47.1564591286036
392,400000,2685000,-90.7577259305449,47.0567033821203
395,550000,2685000,-88.7983682463696,46.9680095197817
445,-550000,2635000,-103.152453606005,46.5178301367164
460,200000,2635000,-93.3948418488602,46.6799740599345
510,-1100000,2585000,-110.129361108498,45.5157474428831
519,-650000,2585000,-104.389377789826,45.994875455949
525,-350000,2585000,-100.525704177243,46.1784749455065
529,-150000,2585000,-97.9407861780077,46.2398070726171
532,0,2585000,-96.0000032917079,46.2536177096566
534,100000,2585000,-94.7060464989191,46.2474799488756
539,350000,2585000,-91.474298934321,46.1784739258995
575,-1700000,2535000,-117.47661149292,44.0696508273094
576,-1650000,2535000,-116.865339521023,44.1687338772073
580,-1450000,2535000,-114.40309872423,44.5369309506555
581,-1400000,2535000,-113.783472432459,44.6218817094677
601,-400000,2535000,-101.136136443223,45.7057602220247
607,-100000,2535000,-97.2852098600236,45.7970134743167
609,0,2535000,-95.9999997828899,45.803103121032
617,400000,2535000,-90.8638658592237,45.7057590464341
656,-1550000,2485000,-115.509346271096,43.9194772621029
674,-650000,2485000,-104.277248274571,45.0984566276161
686,-50000,2485000,-96.6383196167791,45.3516223767993
694,350000,2485000,-91.5350035204986,45.2791766699607
734,-1550000,2435000,-115.382770076014,43.4807125720167
737,-1400000,2435000,-113.551563177535,43.7402787046076
744,-1050000,2435000,-109.229291973988,44.2464694691603
745,-1000000,2435000,-108.606870624056,44.3072628286715
766,50000,2435000,-95.3659439764718,44.9021707432471
767,100000,2435000,-94.7319425897252,44.8976765029219
768,150000,2435000,-94.0980533150952,44.8901847877043
790,1700000,2435000,-74.8005019980691,43.1960170152874
818,-1300000,2385000,-112.217212958241,43.457660330175
824,-1000000,2385000,-108.524279708303,43.8627376636732
827,-850000,2385000,-106.66273806328,44.0264160330045
833,-550000,2385000,-102.916273994842,44.2749938376026
844,0,2385000,-96.0000040903485,44.4546724496233
860,800000,2385000,-85.9596872559204,44.0751580407176
865,1050000,2385000,-82.8572688376635,43.8023916852152
890,-2050000,2335000,-121.05714496609,41.573254224988
946,800000,2335000,-86.0253083665238,43.6294020725753
952,1100000,2335000,-82.3292895808435,43.2958583760665
960,1700000,2335000,-75.0706691304985,42.3230505742433
984,-1650000,2285000,-116.203629398749,41.9824136247028
994,-1150000,2285000,-110.190943799606,42.7876630149683
998,-950000,2285000,-107.75061504563,43.03124606569
1007,-500000,2285000,-102.207403097494,43.4115778703741
1008,-450000,2285000,-101.588170619955,43.4393556460803
1014,-150000,2285000,-97.8646393588023,43.5447311308879
1069,-1550000,2235000,-114.892263269215,41.7274848434247
1085,-750000,2235000,-105.234602322379,42.7836722728004
1087,-650000,2235000,-104.009590378816,42.8647575565869
1091,-450000,2235000,-101.551937554182,42.9923848350385
1136,2000000,2235000,-71.831488467534,40.824194688586
1144,-2000000,2185000,-120.019042114107,40.3920606021666
1159,-1250000,2185000,-111.20875371608,41.7662744536107
1165,-950000,2185000,-107.600391298335,42.1433508848012
1169,-750000,2185000,-105.175347545731,42.3384696516096
1174,-500000,2185000,-102.127468590518,42.5183287803452
1176,-400000,2185000,-100.904418820913,42.5702221286899
1224,-2100000,2135000,-121.011789908076,39.7328658519578
1233,-1650000,2135000,-115.826086529838,40.67200354049
1247,-950000,2135000,-107.526702862469,41.6997167583921
1255,-550000,2135000,-102.695173181181,42.0420678360319
1269,150000,2135000,-94.171242605002,42.2024574372508
1319,-1600000,2085000,-115.122464706847,40.3258043380714
1321,-1500000,2085000,-113.956458762416,40.4988557847195
1333,-900000,2085000,-106.856474378115,41.3085582936967
1342,-450000,2085000,-101.446003077906,41.653125294856
1349,-100000,2085000,-97.2114832979608,41.7626868766637
1361,500000,2085000,-89.9504342773497,41.6261171428944
1369,900000,2085000,-85.14352363836,41.3085559026143
1397,-1900000,2035000,-118.446680870765,39.3091774192862
1425,-500000,2035000,-102.011348023101,41.1803234873886
1426,-450000,2035000,-101.411582750506,41.2071476172712
1430,-250000,2035000,-99.0086830026036,41.2862723948464
1500,-950000,1985000,-107.311121341113,40.3697016072877
1509,-500000,1985000,-101.973612546179,40.7346922099892
1516,-150000,1985000,-97.7942341531286,40.8624109429076
1523,200000,1985000,-93.6079056567951,40.852580205255
1524,250000,1985000,-93.0102375738423,40.8399383832308
1526,350000,1985000,-91.8156578315992,40.8062395456137
1532,650000,1985000,-88.2413429120776,40.6380072090045
1533,700000,1985000,-87.6474819721801,40.6002125041591
1535,800000,1985000,-86.4617663369542,40.516299874798
1536,850000,1985000,-85.8700011327463,40.4701921976592
1574,-1400000,1935000,-112.476330724702,39.3428230976595
1579,-1150000,1935000,-109.578231044669,39.6941477493535
1592,-500000,1935000,-101.93634656537,40.2891947872915
1598,-200000,1935000,-98.3771362611752,40.4063095740919
1649,-1800000,1885000,-116.92102285557,38.2073560585449
1658,-1350000,1885000,-111.801995550797,38.978522373953
1682,-150000,1885000,-97.771934333841,39.9698683629144
1683,-100000,1885000,-97.1813659624017,39.9768017684784
1684,-50000,1885000,-96.5907068414121,39.9809620285078
1690,250000,1885000,-93.0473825574765,39.9476866777061
1706,1050000,1885000,-83.6647631026431,39.3733939172116
1707,1100000,1885000,-83.0844181873319,39.3142979494313
1738,-1450000,1835000,-112.84616021659,38.3864913322248
1753,-700000,1835000,-104.198498743916,39.2665690423356
1755,-600000,1835000,-103.031908034995,39.3379920776347
1765,-100000,1835000,-97.1740689612026,39.5306398892069
1771,200000,1835000,-93.6522209592978,39.5141070581773
1775,400000,1835000,-91.3073047048418,39.4480111766206
1778,550000,1835000,-89.5522104300218,39.3696015364482
1790,1150000,1835000,-82.5872977436254,38.8108638305176
1793,1300000,1835000,-80.8655873788094,38.6106103131287
1818,-1550000,1785000,-113.873484631527,37.7857364239602
1838,-550000,1785000,-102.408327584158,38.9245112026893
1846,-150000,1785000,-97.7501818414835,39.0776961969159
1857,400000,1785000,-91.3360689229624,39.0024292636412
1868,950000,1785000,-84.9641370932502,38.5973385277209
1870,1050000,1785000,-83.8145643963193,38.4886063844073
1933,150000,1735000,-94.2604965054048,38.6316787109167
1947,850000,1735000,-86.1768417298081,38.2516457404702
1951,1050000,1735000,-83.8881159614098,38.0461589118067
1953,1150000,1735000,-82.7488622912377,37.9274518549757
1955,1250000,1735000,-81.6134280460972,37.7981674941136
1956,1300000,1735000,-81.0472388402185,37.7295758742897
1970,-2050000,1685000,-119.161895241028,35.957145983131
2003,-400000,1685000,-100.607445877035,38.1113163145588
2006,-250000,1685000,-98.8810290843475,38.1640309951534
2008,-150000,1685000,-97.7289562410919,38.1856679162305
2013,100000,1685000,-94.8472926020817,38.1924316534925
2019,400000,1685000,-91.3925548547143,38.1113157720987
2024,650000,1685000,-88.5224979238612,37.9695752749745
2044,1650000,1685000,-77.2274226081719,36.7388805118009
2083,-400000,1635000,-100.579712705733,37.6657287071082
2085,-300000,1635000,-99.4359486977534,37.7033469384519
2087,-200000,1635000,-98.2911865374135,37.730228039371
2095,200000,1635000,-93.7088137138941,37.7302267529592
2096,250000,1635000,-93.1363290458039,37.7181286237171
2098,350000,1635000,-91.9920250079431,37.6858763663182
2121,1500000,1635000,-78.9965650413201,36.5509854228907
2124,1650000,1635000,-77.3376999996936,36.301165759172
2134,-1900000,1585000,-117.277230892441,35.3986178458375
2146,-1300000,1585000,-110.688250976546,36.4071342930314
2162,-500000,1585000,-101.687946601011,37.1720262628155
2174,100000,1585000,-94.8611074400515,37.3002445318064
2176,200000,1585000,-93.7225380375971,37.284205307357
2181,450000,1585000,-90.8796900094625,37.1973865338224
2190,900000,1585000,-85.7889350360137,36.873677053135
2191,950000,1585000,-85.2263756159418,36.8245058880963
2204,1600000,1585000,-77.9953665002695,35.9485832619638
2224,-1500000,1535000,-112.805087638428,35.6721459165291
2227,-1350000,1535000,-111.154451756418,35.8963642702305
2234,-1000000,1535000,-107.268536149658,36.3295261320616
2244,-500000,1535000,-101.654146871443,36.7265754091162
2249,-250000,1535000,-98.8295789280441,36.8261551247671
2252,-100000,1535000,-97.1321142868097,36.8540580950939
2269,750000,1535000,-87.5312531505558,36.5608949118617
2302,-1700000,1485000,-114.880438261179,34.8996238710717
2305,-1550000,1485000,-113.252573941741,35.1529661612331
2341,250000,1485000,-93.1871705951982,36.3800259602073
2346,500000,1485000,-90.3792595469785,36.2810115720766
2355,950000,1485000,-85.3528948944812,35.9373957703171
2413,-50000,1435000,-96.5594167120217,35.9653052684446
2445,1550000,1435000,-78.8467841170817,34.7133495137566
2473,-900000,1385000,-105.973811499492,35.0976629639283
2479,-600000,1385000,-102.662790734796,35.3320489157562
2492,50000,1385000,-95.443864886231,35.5187253685783
2499,400000,1385000,-91.5540937582833,35.4364310428865
2504,650000,1385000,-88.7840277511609,35.2994551687425
2522,1550000,1385000,-78.9450191183095,34.2734423576157
2565,-50000,1335000,-96.5529063606817,35.0719788723976
2570,200000,1335000,-93.7887673568577,35.0524808825893
2594,1400000,1335000,-80.6533743124824,34.0602697703887
2626,-600000,1285000,-102.585959415477,34.4403361727755
2635,-150000,1285000,-97.6489688922019,34.6146868865901
2640,100000,1285000,-94.9006315889058,34.6211518207181
2662,1200000,1285000,-82.8907442073884,33.8847914024763
2717,500000,1235000,-90.5405275074146,34.0506187852931
2723,800000,1235000,-87.279778698614,33.850498870114
2725,900000,1235000,-86.1970414196955,33.7634107391217
2727,1000000,1235000,-85.1168542377013,33.6661809896461
2767,-300000,1185000,-99.2592644432464,33.6856713780343
2774,50000,1185000,-95.4565854371484,33.7304461229512
2778,250000,1185000,-93.2836256136141,33.6997402361254
2780,350000,1185000,-92.1980676627272,33.6690462993336
2785,600000,1185000,-89.4891261589023,33.5476544815312
2797,1200000,1185000,-83.0388058173774,32.9977346888993
2800,1350000,1185000,-81.442512612646,32.8037795330718
2826,-550000,1135000,-101.935940670727,33.1301209793258
2827,-500000,1135000,-101.397528014398,33.156814932797
2841,200000,1135000,-93.8390409657256,33.2636680125193
2854,850000,1135000,-86.8427740210513,32.9168586131438
2879,-950000,1085000,-106.169304213192,32.3798923005982
2886,-600000,1085000,-102.437483004823,32.6538221041264
2918,1000000,1085000,-85.299871143195,32.3307476842264
2964,400000,1035000,-91.7288136712081,32.307117479603
2969,650000,1035000,-89.0669671847098,32.1749670678071
2973,850000,1035000,-86.9451088436728,32.0241685806041
2978,1100000,1035000,-84.3057022918039,31.7796386600278
2990,-850000,985000,-105.004572439037,31.577275667219
2992,-750000,985000,-103.950473999643,31.6572900904421
2993,-700000,985000,-103.422672100449,31.6935689501722
3021,700000,985000,-88.5773279031497,31.6935665249966
3026,950000,985000,-85.9435445493895,31.4873356533064
3027,1000000,985000,-85.4185136068268,31.4386564670485
3028,1050000,985000,-84.8941314137016,31.3875084168588
3040,-750000,935000,-103.906480326185,31.2096238769671
3067,600000,935000,-89.6695628364082,31.3105108562505
3077,1100000,935000,-84.4344387969802,30.8877243643678
3080,1250000,935000,-82.8761143377287,30.712925609554
3108,300000,885000,-92.8487736154518,30.9960310713166
3110,400000,885000,-91.7995605796177,30.9612567016355
3112,500000,885000,-90.751371227063,30.9165651958819
3169,1050000,835000,-85.0756908807158,30.0469319318758
3173,1250000,835000,-83.0186312217768,29.8208005512599
3262,-150000,685000,-97.5419584428483,29.228018690475
3263,-100000,685000,-97.0280227335869,29.2341209013664
3310,1400000,585000,-81.8663289697325,27.390392306977
3315,-400000,535000,-100.044133027668,27.8054843570639
3330,-250000,485000,-98.5151398002737,27.3993741386359
3340,-300000,435000,-99.0019757387583,26.932549952619
38,2100000,3035000,-67.9000250105137,47.4934264776634
48,-1650000,2985000,-118.170381383063,48.1224031571419
65,2150000,2985000,-67.4651983439585,46.9284486236964
88,-1050000,2935000,-110.161574890617,48.7124617159973
125,-1100000,2885000,-110.721738982758,48.1947288259881
126,-1050000,2885000,-110.062520900654,48.2631927388236
128,-950000,2885000,-108.740046739616,48.3908079141358
131,-800000,2885000,-106.747141699654,48.5587873145078
138,-450000,2885000,-102.062934125053,48.8399839148001
145,-100000,2885000,-97.3490605422279,48.9642073126465
148,50000,2885000,-95.3254455388272,48.9690550637277
154,2150000,2885000,-67.8468570793633,46.0660136069417
176,-1100000,2835000,-110.619612725404,47.7467550429965
179,-950000,2835000,-108.6513120483,47.9411531574938
187,-550000,2835000,-103.353309457619,48.3225628834279
199,50000,2835000,-95.3301960390057,48.5143309353046
200,100000,2835000,-94.6604508757051,48.5095282213004
224,-1650000,2785000,-117.571092422831,46.3611883685102
256,-50000,2785000,-96.665122546838,48.0604279296598
286,-1700000,2735000,-118.052754825589,45.8198942656716
298,-1100000,2735000,-110.419516396059,46.8527062469476
299,-1050000,2735000,-109.773437282828,46.9194585954706
301,-950000,2735000,-108.477480593446,47.0438683605884
310,-500000,2735000,-102.5944865415,47.4517641194342
320,0,2735000,-96.0000015309552,47.6088744950346
329,550000,2735000,-88.7485083943932,47.4188291245675
335,2050000,2735000,-69.6183834728863,45.0260023279712
347,-1850000,2685000,-119.762232840091,45.0609166959533
348,-1800000,2685000,-119.145432122642,45.1707220336069
361,-1150000,2685000,-110.961991642417,46.3373407404143
365,-950000,2685000,-108.392335024281,46.5961503138845
370,-700000,2685000,-105.154881925766,46.8515326779544
378,-300000,2685000,-99.9334552098243,47.1003247860925
380,-200000,2685000,-98.6231351464366,47.1315018356793
394,500000,2685000,-89.4508880345843,47.0006687913631
397,650000,2685000,-87.4954270990378,46.8934339352375
447,-450000,2635000,-101.85566038883,46.5795422962742
452,-200000,2635000,-98.6051635662372,46.6799708083337
503,-1450000,2585000,-114.525253602517,44.9775571495783
583,-1300000,2535000,-112.539668903814,44.783176808501
599,-500000,2535000,-102.416659183483,45.6510777224386
675,-600000,2485000,-103.64339204343,45.1360596800785
682,-250000,2485000,-99.1904326834546,45.3153840520456
698,550000,2485000,-88.9911461265617,45.1706736691245
699,600000,2485000,-88.3566082006763,45.1360533624573
726,-1950000,2435000,-120.192134588635,42.6666100838523
743,-1100000,2435000,-109.850573551368,44.1827771781268
760,-250000,2435000,-99.1691588283527,44.8662159376443
761,-200000,2435000,-98.5356679905053,44.8796962664634
777,600000,2435000,-88.4073979858244,44.6882599740984
779,700000,2435000,-87.1487453713771,44.6106755720904
814,-1500000,2385000,-114.652668961121,43.1308584922524
837,-350000,2385000,-100.405892854845,44.3818441954252
902,-1450000,2335000,-113.929988696882,42.7771771325797
989,-1400000,2285000,-113.2146984706,42.419721218099
992,-1250000,2285000,-111.404274261227,42.6488905960846
993,-1200000,2285000,-110.798217972273,42.7196842309693
1019,100000,2285000,-94.7568236894259,43.5520621762163
1062,-1900000,2235000,-119.007902378516,41.0435828418406
1064,-1800000,2235000,-117.840256546695,41.2523926630105
1065,-1750000,2235000,-117.253880305387,41.3527983680882
1067,-1650000,2235000,-116.076216826557,41.5455512102766
1073,-1350000,2235000,-112.506767818374,42.0585399196457
1079,-1050000,2235000,-108.889657956902,42.4718888924363
1095,-250000,2235000,-99.086836550348,43.0737377717957
1102,100000,2235000,-94.7649021254336,43.1042772446131
1106,300000,2235000,-92.2963665039778,43.0577525324902
1107,350000,2235000,-91.6798836627971,43.0388620195904
1109,450000,2235000,-90.4480593339381,42.9923851360867
1145,-1950000,2185000,-119.442917747194,40.5023668270398
1166,-900000,2185000,-106.995428278851,42.1963753131345
1167,-850000,2185000,-106.389568747796,42.2465741381364
1185,50000,2185000,-95.3864114974524,42.6611410941318
1231,-1750000,2135000,-116.990020917524,40.4817478184071
1236,-1500000,2135000,-114.068908225238,40.9372979213279
1254,-600000,2135000,-103.301531305108,42.0091805645535
1258,-400000,2135000,-100.873011482113,42.1236424423642
1268,100000,2135000,-94.7807438722781,42.2096250233554
1314,-1850000,2085000,-118.011423477187,39.8466086690779
1315,-1800000,2085000,-117.436758152505,39.9477279641505
1316,-1750000,2085000,-116.860494128002,40.0462177620808
1317,-1700000,2085000,-116.282664733609,40.1420675505964
1323,-1400000,2085000,-112.784956302402,40.6611404971984
1337,-700000,2085000,-104.458441677202,41.4898367731618
1339,-600000,2085000,-103.255169764254,41.5636213009578
1401,-1700000,2035000,-116.158024859605,39.7059025999548
1403,-1600000,2035000,-115.004556069694,39.8884849173292
1427,-400000,2035000,-100.81138623592,41.2311576868689
1438,150000,2035000,-94.1943970499945,41.3089001537902
1452,850000,2035000,-85.8063276654119,40.9140709863585
1491,-1400000,1985000,-112.577950698666,39.7822574734597
1520,50000,1985000,-95.4018587266732,40.8736486598982
1521,100000,1985000,-94.8037670038875,40.8694378916125
1522,150000,1985000,-94.205760849872,40.8624132133923
1575,-1350000,1935000,-111.899004736166,39.4184509905598
1589,-650000,1935000,-103.710341129347,40.1931430774148
1590,-600000,1935000,-103.11954674006,40.2279287968978
1597,-250000,1935000,-98.9710713803168,40.3937519908336
1607,250000,1935000,-93.0289268574164,40.3937535471906
1613,550000,1935000,-89.4718014061427,40.2599434767306
1651,-1700000,1885000,-115.792998987033,38.3970134321499
1657,-1400000,1885000,-112.375937095007,38.9033582988473
1685,0,1885000,-96.0000010297987,39.98234861623
1711,1300000,1885000,-80.7731110080254,39.0510232861058
1736,-1550000,1835000,-113.98128861424,38.2239227565533
1757,-500000,1835000,-101.863190710098,39.3984815752796
1762,-250000,1835000,-98.9343874027252,39.5017086488931
1770,150000,1835000,-94.2390098090156,39.5237509657567
1792,1250000,1835000,-81.4384355595134,38.6800234354932
1827,-1100000,1785000,-108.758900192758,38.4302337142361
1854,250000,1785000,-93.0836160009701,39.0557928277817
1979,-1600000,1685000,-114.217748710068,36.8251903242512
2001,-500000,1685000,-101.756773332708,38.0626895060686
2014,150000,1685000,-94.2710443114133,38.1856681784001
2028,850000,1685000,-86.2360003143847,37.8079133148489
2029,900000,1685000,-85.6660394050247,37.7608279327084
2030,950000,1685000,-85.0968244634374,37.7110836237749
2059,-1600000,1635000,-114.110571340924,36.3869960584497
2078,-650000,1635000,-103.432610861972,37.5248292831074
2091,0,1635000,-96.0000050179904,37.7517403743083
2109,900000,1635000,-85.7278527056111,37.3173011257792
2111,1000000,1635000,-84.5968886776617,37.2157535203765
2152,-1000000,1585000,-107.335425495635,36.7727100035122
2165,-350000,1585000,-99.983986910462,37.2401191579964
2166,-300000,1585000,-99.4153776726553,37.2574840737166
2173,50000,1585000,-95.4305362684899,37.3042549138054
2187,750000,1585000,-87.4807747090921,37.0053924632785
2193,1050000,1585000,-84.1035667955928,36.7182950605941
2276,1100000,1535000,-83.6167528218304,36.2187067431644
2300,-1800000,1485000,-115.959540959271,34.7182149128617
2322,-700000,1485000,-103.860253075309,36.1544521329577
2334,-100000,1485000,-97.1254119069631,36.4077724120654
2347,550000,1485000,-89.8186975216506,36.2533106896199
2351,750000,1485000,-87.5811374897104,36.11626049814
2368,1600000,1485000,-78.2036124807492,35.071034167692
2400,-700000,1435000,-103.814192246273,35.7094492593695
2410,-200000,1435000,-98.2372622057591,35.9455975240352
2431,850000,1435000,-86.5214531003408,35.5877099108872
2444,1500000,1435000,-79.3887318881921,34.7923388639016
2478,-650000,1385000,-103.215974949966,35.2994545221623
2490,-50000,1385000,-96.5561437388071,35.5187291120124
2500,450000,1385000,-90.9993242351097,35.4142382935767
2501,500000,1385000,-90.4448948965379,35.3894414532328
2503,600000,1385000,-89.3372094912917,35.3320475705286
2506,750000,1385000,-87.6791677920791,35.2264934383287
2543,-1150000,1335000,-108.641791875718,34.3884341465022
2548,-900000,1335000,-105.916205166242,34.6531655662939
2549,-850000,1335000,-105.368971540773,34.6984472266568
2574,400000,1335000,-91.5799237384939,34.9901251349075
2578,600000,1335000,-89.3758481462348,34.8862997698649
2649,550000,1285000,-89.961329044512,34.470013663999
2651,650000,1285000,-88.8671927306447,34.408086621259
2663,1250000,1285000,-82.3518589310657,33.8220027837834
2668,1500000,1285000,-79.6713024496764,33.4704542643428
2689,-900000,1235000,-105.802957907001,33.7634108646115
2701,-300000,1235000,-99.2779949177017,34.1328548612292
2711,200000,1235000,-93.8141929795514,34.1585685575394
2715,400000,1235000,-91.6306933232934,34.0968667930565
2721,700000,1235000,-88.3647885615144,33.9274142688313
2740,-1650000,1185000,-113.724544877402,32.3490404042689
2779,300000,1185000,-92.74074025436,33.6856705580439
2788,750000,1185000,-87.8685513093215,33.4442865685176
2793,1000000,1185000,-85.178549009064,33.2213672035041
2820,-850000,1135000,-105.157225641399,32.9168584497551
2822,-750000,1135000,-104.085441341246,32.9980423601899
2825,-600000,1135000,-102.473972216881,33.1008945186323
2849,600000,1135000,-89.5260305139213,33.1008932417239
2851,700000,1135000,-88.4512452141383,33.0348529096281
2852,750000,1135000,-87.9145602936933,32.9980421314257
2875,-1150000,1085000,-108.288462666821,32.1683775923311
2877,-1050000,1085000,-107.230285738631,32.2791106222686
2884,-700000,1085000,-103.506254723886,32.5881037939283
2887,-550000,1085000,-101.90246758716,32.6829041729159
2933,-1150000,1035000,-108.220140354396,31.7232993530827
2935,-1050000,1035000,-107.167733305593,31.8335067730408
2942,-700000,1035000,-103.464229298105,32.1410186132336
2962,300000,1035000,-92.7956673558102,32.3423893509973
2971,750000,1035000,-88.0050383877324,32.1045644242185
2974,900000,1035000,-86.415973727457,31.9802315799391
2997,-500000,985000,-101.307195304252,31.8137623060526
3024,850000,985000,-86.9954263893671,31.5772721671061
3030,1150000,985000,-83.8474278252552,31.2778152846025
3070,750000,935000,-88.0935200066911,31.2096191254318
3155,350000,835000,-92.3442460333819,30.5303841530749
3212,1200000,785000,-83.5992291840938,29.433906844311
3239,300000,735000,-92.9001536302601,29.6459958420258
3271,550000,685000,-90.352325887825,29.091400799762
3283,-350000,635000,-99.5771669324778,28.7278507439008
3360,1500000,335000,-81.2610056819506,25.0029846568401
75,-1700000,2935000,-118.660055990516,47.5758863711073
103,2150000,2935000,-67.6572724385743,46.4970843359059
123,-1200000,2885000,-112.035840782544,48.048549086942
195,-150000,2835000,-98.0091610849095,48.5015216972278
198,0,2835000,-96.0000039201961,48.5159308092361
228,-1450000,2785000,-115.030306303664,46.7438354709386
244,-650000,2785000,-104.622973858119,47.7944858664582
246,-550000,2785000,-103.302048140939,47.8703311766659
247,-500000,2785000,-102.640490790603,47.9035479230808
249,-400000,2785000,-101.315505768706,47.9605404832261
251,-300000,2785000,-99.9884473692496,48.0049104357337
261,200000,2785000,-93.3401645214236,48.0366281538403
285,-1750000,2735000,-118.67734907159,45.7149211773955
305,-750000,2735000,-105.871979921511,47.2560254121453
307,-650000,2735000,-104.563367442743,47.3436276155121
315,-250000,2735000,-99.3012171828397,47.5695522684754
316,-200000,2735000,-98.6413562480692,47.5837051809371
371,-650000,2685000,-104.504577696201,46.8934355070488
381,-150000,2685000,-97.9675719068131,47.1424198448578
420,-1800000,2635000,-118.992911031464,44.7346124653438
427,-1450000,2635000,-114.649020118067,45.4185251857264
453,-150000,2635000,-97.9540875570149,46.6907978109598
521,-550000,2585000,-103.103938656988,46.0682424148413
526,-300000,2585000,-99.8799527116104,46.1984010510192
531,-50000,2585000,-96.6470106353728,46.2520833643563
545,650000,2585000,-87.6106259196848,45.9948702297207
548,800000,2585000,-85.6883710248135,45.8621350446412
551,950000,2585000,-83.7745472136896,45.7023527990046
593,-800000,2535000,-106.242446901694,45.4147302906616
598,-550000,2535000,-103.056076260757,45.6192043069073
600,-450000,2535000,-101.77666006091,45.679931248203
613,200000,2535000,-93.430057174947,45.7787514602379
629,1000000,2535000,-83.2246617589547,45.1974155921894
652,-1750000,2485000,-117.942964693378,43.5315957962254
746,-950000,2435000,-107.983359034682,44.3651485502396
759,-300000,2435000,-99.8023710161818,44.8497452760281
773,400000,2435000,-90.932267934586,44.8078366517165
774,450000,2435000,-90.300237463557,44.7824075186052
809,-1750000,2385000,-117.662129596051,42.6597363378639
858,700000,2385000,-87.2070741963443,44.1638938144974
910,-1050000,2335000,-109.057280029593,43.3586252713675
914,-850000,2335000,-106.593113506428,43.5810178819534
917,-700000,2335000,-104.735364660126,43.7174824361332
945,750000,2335000,-86.6445745320247,43.6748970319939
985,-1600000,2285000,-115.608884952096,42.0753609724391
1000,-850000,2285000,-106.524389638858,43.1359341384258
1012,-250000,2285000,-99.1070136895021,43.5213009737818
1061,-1950000,2235000,-119.589099954932,40.9352051382463
1074,-1300000,2235000,-111.906973776594,42.1344061711328
1077,-1150000,2235000,-110.100071224189,42.345304462356
1092,-400000,2235000,-100.936233013343,43.0170699204288
1098,-100000,2235000,-97.2351036770339,43.1042736662528
1100,0,2235000,-96.0000027932168,43.110093524957
1148,-1800000,2185000,-117.704108694749,40.8175132091655
1184,0,2185000,-96.000000871725,42.6625848225807
1186,100000,2185000,-94.7728743891555,42.6568099313688
1189,250000,2185000,-92.9330796681009,42.6264904337
1257,-450000,2135000,-101.480863364692,42.099302705154
1264,-100000,2135000,-97.2192555076909,42.2096219336609
1348,-150000,2085000,-97.8171017808337,41.755567119667
1357,300000,2085000,-92.3671196805572,41.717131735191
1404,-1550000,2035000,-114.425663855597,39.9757957629731
1433,-100000,2035000,-97.2038112261438,41.3159683508555
1454,950000,2035000,-84.6179140678798,40.8129195953773
1485,-1700000,1985000,-116.03488432774,39.2696875250826
1488,-1550000,1985000,-114.312548781304,39.5379088503115
1489,-1500000,1985000,-113.735661731644,39.6220230142384
1507,-600000,1985000,-103.164188731741,40.6730251022718
1511,-400000,1985000,-100.781153866078,40.785189007096
1517,-100000,1985000,-97.1962352036402,40.8694353803302
1595,-350000,1935000,-100.158199148733,40.3602759608875
1610,400000,1935000,-91.2486989826183,40.3393601357424
1628,1300000,1935000,-80.6795074787893,39.4914001750963
1653,-1600000,1885000,-114.659284977069,38.576281945738
1654,-1550000,1885000,-114.090386443671,38.661997664394
1672,-650000,1885000,-103.662623447437,39.7483635679917
1675,-500000,1885000,-101.899542261258,39.8438007974613
1676,-450000,1885000,-101.310882751402,39.8701037825741
1677,-400000,1885000,-100.721815445681,39.8936458361485
1678,-350000,1885000,-100.132385225555,39.9144252183
1692,350000,1885000,-91.8676117262951,39.9144245969723
