"cell100","link_occ_intercept_mean","link_occ_intercept_q025","link_occ_intercept_q975","MWMT_effect_mean","MWMT_effect_q025","MWMT_effect_q975","MCMT_effect_mean","MCMT_effect_q025","MCMT_effect_q975","x","y","lon","lat"
378,-4.70748846423224,-10.7472682044681,0.239637022177051,-1.46392588750386,-6.14057361607816,2.86080239482695,-1.86009040409881,-8.69349043967086,4.42146750744719,1725000,2110000,-75.3644980606552,40.3123952820703
379,-4.4463283726065,-10.8155655430918,0.919655553931468,-1.43233663762229,-6.43458147486424,3.25996570234101,-1.8778889842311,-9.15871920932862,4.8425936571727,1825000,2110000,-74.2086542262029,40.114797506282
380,-2.94163523768348,-10.6746457017765,3.99061387885779,0.238574372229855,-5.75480698107296,6.15720399659943,-2.75517069233468,-11.5888776877125,5.46299981265894,-2375000,2010000,-123.690575175088,37.9883530050156
381,-2.92296307325927,-9.97769980501386,3.33664752938238,0.221375183350484,-5.1658583596008,5.54540999509892,-2.71157047287147,-10.7394842368692,4.7217074749773,-2275000,2010000,-122.585745468367,38.239691350883
382,-2.90614642771939,-9.58248347102671,3.02774576193594,0.203421821249833,-4.87252716077635,5.22972544589034,-2.64750266867592,-10.1825438425109,4.28224308584064,-2175000,2010000,-121.47348888451,38.4810169528956
383,-2.86404100966675,-9.2449399592686,2.82598564847306,0.169536053403525,-4.72224520249923,4.9741597450743,-2.56594601175548,-9.83703958796205,4.07232400680539,-2075000,2010000,-120.354038648524,38.712245495553
384,-2.80988320473192,-8.93013549851091,2.66749024749912,0.134445149545247,-4.53630092725474,4.73658428343887,-2.4305444311147,-9.40769343179419,3.96316972176949,-1975000,2010000,-119.227631525795,38.9332683676049
385,-2.72671444225987,-8.56354427770114,2.55248816190503,0.0839938529419013,-4.4467351674541,4.53335827028681,-2.24753544451132,-8.97798982051347,3.95885684012272,-1875000,2010000,-118.094522470213,39.1440086195691
386,-2.62044370809947,-8.21968606598276,2.46512674587298,-0.00221446724205289,-4.38588011811842,4.25046971452073,-2.00361373399383,-8.41838780290102,3.99600056259407,-1775000,2010000,-116.954982492597,39.3443817106297
387,-2.49778237973144,-7.82935617685532,2.4053950799772,-0.0991541467778924,-4.34467125168517,3.9866740407767,-1.65490848054766,-7.77060358529142,4.1694639251602,-1675000,2010000,-115.809282161801,39.5342958913394
388,-2.35962318719886,-7.47227408790266,2.387967520172,-0.202992333271876,-4.24436980052612,3.65984760667657,-1.20659753933518,-6.99808811877992,4.39782318758319,-1575000,2010000,-114.657709939626,39.7136684469224
389,-2.24311417483322,-7.10774151755009,2.26032801259381,-0.296096790975608,-4.12090753164856,3.32801407425906,-0.648273960924107,-6.03096142504641,4.70350988769676,-1475000,2010000,-113.500564444049,39.8824215502567
390,-2.14320661836037,-6.62755305519852,1.9741771906851,-0.324033528045548,-3.69865237013938,2.88978548886264,0.0705599071725377,-4.78617746069459,5.11124452696642,-1375000,2010000,-112.338143945367,40.0404788793236
391,-1.86698710152418,-5.2238276116155,1.20848726926549,-0.240491285134488,-1.50652338547428,1.0524444230837,0.977864988604618,-2.39037394484133,4.66009795329529,-1275000,2010000,-111.170764411934,40.18776930806
392,-2.46053029203632,-6.25316815276184,0.572850640510649,0.191314165323304,-1.49514371962227,2.40207554829121,0.213398645294149,-4.45034378252135,4.97196694007518,-1175000,2010000,-109.998749984575,40.3242257181423
393,-2.61637265241659,-7.22575921336041,1.52193311675274,-0.0349122801107272,-3.44335579044108,3.33033996645139,-0.380636696346423,-5.58316601197305,4.81875241292799,-1075000,2010000,-108.822429612141,40.4497773098035
394,-2.74044549812832,-7.73111328223897,1.750675714509,-0.0823305074996806,-3.89748746429887,3.65335349580446,-0.699650769794339,-6.20269355121851,4.73512853983917,-975000,2010000,-107.642143820197,40.5643699474026
